cik,cik_full,ticker,accn,form,fy,10k_path
1820875,0001820875,KINZ,0001564590-21-014865,10-K,2020,https://www.sec.gov/Archives/edgar/data/1820875/000156459021014865/0001564590-21-014865.txt
1327318,0001327318,TRUE,0001327318-21-000019,10-K,2020,https://www.sec.gov/Archives/edgar/data/1327318/000132731821000019/0001327318-21-000019.txt
1879297,0001879297,LGVC,0001327318-21-000019,10-K,2020,https://www.sec.gov/Archives/edgar/data/1879297/000132731821000019/0001327318-21-000019.txt
1805012,0001805012,VTRU,0001327318-21-000019,10-K,2020,https://www.sec.gov/Archives/edgar/data/1805012/000132731821000019/0001327318-21-000019.txt
1056943,0001056943,PFIS,0001558370-21-003060,10-K,2020,https://www.sec.gov/Archives/edgar/data/1056943/000155837021003060/0001558370-21-003060.txt
1720116,0001720116,RDVT,0001564590-21-012098,10-K,2020,https://www.sec.gov/Archives/edgar/data/1720116/000156459021012098/0001564590-21-012098.txt
1798562,0001798562,TMC,0001213900-21-018753,10-K,2020,https://www.sec.gov/Archives/edgar/data/1798562/000121390021018753/0001213900-21-018753.txt
719135,0000719135,APYX,0000719135-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/719135/000071913521000029/0000719135-21-000029.txt
1835856,0001835856,AURC,0000719135-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1835856/000071913521000029/0000719135-21-000029.txt
1847874,0001847874,FWAC,0000719135-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1847874/000071913521000029/0000719135-21-000029.txt
1419536,0001419536,CBNK,0001419536-21-000058,10-K,2020,https://www.sec.gov/Archives/edgar/data/1419536/000141953621000058/0001419536-21-000058.txt
946394,0000946394,ELLO,0001419536-21-000058,10-K,2020,https://www.sec.gov/Archives/edgar/data/946394/000141953621000058/0001419536-21-000058.txt
1552800,0001552800,TTSH,0001552800-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1552800/000155280021000005/0001552800-21-000005.txt
1657045,0001657045,CHMX,0001493152-21-008299,10-K,2020,https://www.sec.gov/Archives/edgar/data/1657045/000149315221008299/0001493152-21-008299.txt
1719489,0001719489,KLR,0001564590-21-013298,10-K,2020,https://www.sec.gov/Archives/edgar/data/1719489/000156459021013298/0001564590-21-013298.txt
1827899,0001827899,CPTK,0001564590-21-013298,10-K,2020,https://www.sec.gov/Archives/edgar/data/1827899/000156459021013298/0001564590-21-013298.txt
1838361,0001838361,STRE,0001564590-21-013298,10-K,2020,https://www.sec.gov/Archives/edgar/data/1838361/000156459021013298/0001564590-21-013298.txt
1779474,0001779474,MAPS,0001140361-21-007696,10-K,2020,https://www.sec.gov/Archives/edgar/data/1779474/000114036121007696/0001140361-21-007696.txt
1830029,0001830029,ADEX,0001564590-21-019034,10-K,2020,https://www.sec.gov/Archives/edgar/data/1830029/000156459021019034/0001564590-21-019034.txt
1865407,0001865407,KCGI,0001564590-21-019034,10-K,2020,https://www.sec.gov/Archives/edgar/data/1865407/000156459021019034/0001564590-21-019034.txt
765207,0000765207,FNLC,0000765207-21-000013,10-K,2020,https://www.sec.gov/Archives/edgar/data/765207/000076520721000013/0000765207-21-000013.txt
1434728,0001434728,GWRS,0001434728-21-000087,10-K,2020,https://www.sec.gov/Archives/edgar/data/1434728/000143472821000087/0001434728-21-000087.txt
1851959,0001851959,CNDA,0001434728-21-000087,10-K,2020,https://www.sec.gov/Archives/edgar/data/1851959/000143472821000087/0001434728-21-000087.txt
1138723,0001138723,ARAY,0001564590-21-044920,10-K,2021,https://www.sec.gov/Archives/edgar/data/1138723/000156459021044920/0001564590-21-044920.txt
1820209,0001820209,WARR,0001564590-21-044920,10-K,2021,https://www.sec.gov/Archives/edgar/data/1820209/000156459021044920/0001564590-21-044920.txt
835333,0000835333,OIA,0001564590-21-044920,10-K,2021,https://www.sec.gov/Archives/edgar/data/835333/000156459021044920/0001564590-21-044920.txt
1436425,0001436425,HBCP,0001436425-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1436425/000143642521000008/0001436425-21-000008.txt
738214,0000738214,AMTX,0001654954-21-002764,10-K,2020,https://www.sec.gov/Archives/edgar/data/738214/000165495421002764/0001654954-21-002764.txt
71829,0000071829,NR,0000071829-21-000018,10-K,2020,https://www.sec.gov/Archives/edgar/data/71829/000007182921000018/0000071829-21-000018.txt
1845437,0001845437,RONI,0000071829-21-000018,10-K,2020,https://www.sec.gov/Archives/edgar/data/1845437/000007182921000018/0000071829-21-000018.txt
1821606,0001821606,TMKR,0001193125-21-098455,10-K,2020,https://www.sec.gov/Archives/edgar/data/1821606/000119312521098455/0001193125-21-098455.txt
1005286,0001005286,LNDC,0001005286-21-000043,10-K,2021,https://www.sec.gov/Archives/edgar/data/1005286/000100528621000043/0001005286-21-000043.txt
1403752,0001403752,ZYME,0001403752-21-000005,10-K,2020,https://www.sec.gov/Archives/edgar/data/1403752/000140375221000005/0001403752-21-000005.txt
1665300,0001665300,PHUN,0001628280-21-006256,10-K,2020,https://www.sec.gov/Archives/edgar/data/1665300/000162828021006256/0001628280-21-006256.txt
1829328,0001829328,FTCV,0001213900-22-008484,10-K,2021,https://www.sec.gov/Archives/edgar/data/1829328/000121390022008484/0001213900-22-008484.txt
1818880,0001818880,GGMC,0001213900-22-008484,10-K,2021,https://www.sec.gov/Archives/edgar/data/1818880/000121390022008484/0001213900-22-008484.txt
805928,0000805928,AXGN,0000805928-21-000044,10-K,2020,https://www.sec.gov/Archives/edgar/data/805928/000080592821000044/0000805928-21-000044.txt
1517399,0001517399,SUPV,0000805928-21-000044,10-K,2020,https://www.sec.gov/Archives/edgar/data/1517399/000080592821000044/0000805928-21-000044.txt
1822912,0001822912,ADER,0000805928-21-000044,10-K,2020,https://www.sec.gov/Archives/edgar/data/1822912/000080592821000044/0000805928-21-000044.txt
1564824,0001564824,ALLK,0001564590-21-009651,10-K,2020,https://www.sec.gov/Archives/edgar/data/1564824/000156459021009651/0001564590-21-009651.txt
1832696,0001832696,FTAA,0001564590-21-009651,10-K,2020,https://www.sec.gov/Archives/edgar/data/1832696/000156459021009651/0001564590-21-009651.txt
1504678,0001504678,LOOP,0001654954-21-006409,10-K,2021,https://www.sec.gov/Archives/edgar/data/1504678/000165495421006409/0001654954-21-006409.txt
924822,0000924822,MLR,0000924822-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/924822/000092482221000009/0000924822-21-000009.txt
1576169,0001576169,BNFT,0001564590-21-011839,10-K,2020,https://www.sec.gov/Archives/edgar/data/1576169/000156459021011839/0001564590-21-011839.txt
1829427,0001829427,POW,0001564590-21-011839,10-K,2020,https://www.sec.gov/Archives/edgar/data/1829427/000156459021011839/0001564590-21-011839.txt
1635650,0001635650,GPP,0001635650-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1635650/000163565022000008/0001635650-22-000008.txt
1825720,0001825720,EPWR,0001635650-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1825720/000163565022000008/0001635650-22-000008.txt
1842609,0001842609,JUGG,0001635650-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1842609/000163565022000008/0001635650-22-000008.txt
1832765,0001832765,EAC,0001635650-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1832765/000163565022000008/0001635650-22-000008.txt
1824171,0001824171,KAIR,0001635650-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1824171/000163565022000008/0001635650-22-000008.txt
1837105,0001837105,GTPA,0001635650-22-000008,10-K,2021,https://www.sec.gov/Archives/edgar/data/1837105/000163565022000008/0001635650-22-000008.txt
1751143,0001751143,ATCX,0001213900-21-017073,10-K,2020,https://www.sec.gov/Archives/edgar/data/1751143/000121390021017073/0001213900-21-017073.txt
1770141,0001770141,UPH,0001564590-21-017196,10-K,2020,https://www.sec.gov/Archives/edgar/data/1770141/000156459021017196/0001564590-21-017196.txt
55772,0000055772,KBAL,0000055772-21-000119,10-K,2021,https://www.sec.gov/Archives/edgar/data/55772/000005577221000119/0000055772-21-000119.txt
1835800,0001835800,PICC,0000055772-21-000119,10-K,2021,https://www.sec.gov/Archives/edgar/data/1835800/000005577221000119/0000055772-21-000119.txt
1828914,0001828914,SWET,0000055772-21-000119,10-K,2021,https://www.sec.gov/Archives/edgar/data/1828914/000005577221000119/0000055772-21-000119.txt
1823143,0001823143,MDH,0000055772-21-000119,10-K,2021,https://www.sec.gov/Archives/edgar/data/1823143/000005577221000119/0000055772-21-000119.txt
1818794,0001818794,DYN,0001564590-21-010726,10-K,2020,https://www.sec.gov/Archives/edgar/data/1818794/000156459021010726/0001564590-21-010726.txt
1837607,0001837607,PMGM,0001564590-21-010726,10-K,2020,https://www.sec.gov/Archives/edgar/data/1837607/000156459021010726/0001564590-21-010726.txt
1844336,0001844336,FTVI,0001213900-22-008267,10-K,2021,https://www.sec.gov/Archives/edgar/data/1844336/000121390022008267/0001213900-22-008267.txt
1831874,0001831874,ATVC,0001213900-22-008267,10-K,2021,https://www.sec.gov/Archives/edgar/data/1831874/000121390022008267/0001213900-22-008267.txt
1838433,0001838433,NVSA,0001213900-22-008267,10-K,2021,https://www.sec.gov/Archives/edgar/data/1838433/000121390022008267/0001213900-22-008267.txt
1280776,0001280776,IMUX,0001280776-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1280776/000128077621000009/0001280776-21-000009.txt
1722964,0001722964,YMAB,0001558370-21-002172,10-K,2020,https://www.sec.gov/Archives/edgar/data/1722964/000155837021002172/0001558370-21-002172.txt
1829889,0001829889,IIII,0001213900-21-018683,10-K,2020,https://www.sec.gov/Archives/edgar/data/1829889/000121390021018683/0001213900-21-018683.txt
1869673,0001869673,BACA,0001213900-21-018683,10-K,2020,https://www.sec.gov/Archives/edgar/data/1869673/000121390021018683/0001213900-21-018683.txt
1828185,0001828185,VACC,0001213900-21-018683,10-K,2020,https://www.sec.gov/Archives/edgar/data/1828185/000121390021018683/0001213900-21-018683.txt
1839972,0001839972,FTPA,0001213900-21-018683,10-K,2020,https://www.sec.gov/Archives/edgar/data/1839972/000121390021018683/0001213900-21-018683.txt
1839569,0001839569,FTEV,0001213900-21-018683,10-K,2020,https://www.sec.gov/Archives/edgar/data/1839569/000121390021018683/0001213900-21-018683.txt
1838831,0001838831,DISA,0001213900-21-018683,10-K,2020,https://www.sec.gov/Archives/edgar/data/1838831/000121390021018683/0001213900-21-018683.txt
1819810,0001819810,RDW,0001193125-21-098429,10-K,2020,https://www.sec.gov/Archives/edgar/data/1819810/000119312521098429/0001193125-21-098429.txt
1006840,0001006840,TXCB,0001553350-21-000905,10-K,2021,https://www.sec.gov/Archives/edgar/data/1006840/000155335021000905/0001553350-21-000905.txt
1314102,0001314102,EYPT,0001564590-21-012894,10-K,2020,https://www.sec.gov/Archives/edgar/data/1314102/000156459021012894/0001564590-21-012894.txt
1433714,0001433714,CSLT,0001433714-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1433714/000143371421000007/0001433714-21-000007.txt
1428522,0001428522,RDUS,0001628280-21-003172,10-K,2020,https://www.sec.gov/Archives/edgar/data/1428522/000162828021003172/0001628280-21-003172.txt
1839610,0001839610,IPVF,0001628280-21-003172,10-K,2020,https://www.sec.gov/Archives/edgar/data/1839610/000162828021003172/0001628280-21-003172.txt
1787400,0001787400,NKTX,0001564590-21-015517,10-K,2020,https://www.sec.gov/Archives/edgar/data/1787400/000156459021015517/0001564590-21-015517.txt
1070524,0001070524,GCBC,0001140361-21-031052,10-K,2021,https://www.sec.gov/Archives/edgar/data/1070524/000114036121031052/0001140361-21-031052.txt
1822935,0001822935,HCCC,0001213900-21-021771,10-K,2020,https://www.sec.gov/Archives/edgar/data/1822935/000121390021021771/0001213900-21-021771.txt
1777946,0001777946,IRNT,0001213900-21-013274,10-K,2020,https://www.sec.gov/Archives/edgar/data/1777946/000121390021013274/0001213900-21-013274.txt
1841383,0001841383,LVRA,0001213900-21-013274,10-K,2020,https://www.sec.gov/Archives/edgar/data/1841383/000121390021013274/0001213900-21-013274.txt
1860782,0001860782,TSVT,0001213900-21-013274,10-K,2020,https://www.sec.gov/Archives/edgar/data/1860782/000121390021013274/0001213900-21-013274.txt
1849548,0001849548,ONYX,0001213900-21-013274,10-K,2020,https://www.sec.gov/Archives/edgar/data/1849548/000121390021013274/0001213900-21-013274.txt
1842430,0001842430,POND,0001213900-21-013274,10-K,2020,https://www.sec.gov/Archives/edgar/data/1842430/000121390021013274/0001213900-21-013274.txt
103595,0000103595,VLGEA,0000103595-21-000014,10-K,2021,https://www.sec.gov/Archives/edgar/data/103595/000010359521000014/0000103595-21-000014.txt
1597672,0001597672,RYAM,0001597672-21-000009,10-K,2020,https://www.sec.gov/Archives/edgar/data/1597672/000159767221000009/0001597672-21-000009.txt
911147,0000911147,CNTY,0000911147-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/911147/000091114721000010/0000911147-21-000010.txt
1067837,0001067837,AUD,0001628280-21-003544,10-K,2020,https://www.sec.gov/Archives/edgar/data/1067837/000162828021003544/0001628280-21-003544.txt
1715497,0001715497,BORR,0001628280-21-003544,10-K,2020,https://www.sec.gov/Archives/edgar/data/1715497/000162828021003544/0001628280-21-003544.txt
1337298,0001337298,FF,0001437749-21-006178,10-K,2020,https://www.sec.gov/Archives/edgar/data/1337298/000143774921006178/0001437749-21-006178.txt
1698519,0001698519,ADVV,0001437749-21-006178,10-K,2020,https://www.sec.gov/Archives/edgar/data/1698519/000143774921006178/0001437749-21-006178.txt
886744,0000886744,GERN,0001564590-21-012493,10-K,2020,https://www.sec.gov/Archives/edgar/data/886744/000156459021012493/0001564590-21-012493.txt
1680873,0001680873,HFFG,0001680873-21-000006,10-K,2020,https://www.sec.gov/Archives/edgar/data/1680873/000168087321000006/0001680873-21-000006.txt
894627,0000894627,EGY,0000894627-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/894627/000089462721000007/0000894627-21-000007.txt
1171155,0001171155,RLGT,0000950170-21-001831,10-K,2021,https://www.sec.gov/Archives/edgar/data/1171155/000095017021001831/0000950170-21-001831.txt
1849475,0001849475,NCAC,0000950170-21-001831,10-K,2021,https://www.sec.gov/Archives/edgar/data/1849475/000095017021001831/0000950170-21-001831.txt
1844363,0001844363,RKTA,0000950170-21-001831,10-K,2021,https://www.sec.gov/Archives/edgar/data/1844363/000095017021001831/0000950170-21-001831.txt
1606698,0001606698,ALPP,0001096906-21-000759,10-K,2020,https://www.sec.gov/Archives/edgar/data/1606698/000109690621000759/0001096906-21-000759.txt
1828161,0001828161,FTCI,0001096906-21-000759,10-K,2020,https://www.sec.gov/Archives/edgar/data/1828161/000109690621000759/0001096906-21-000759.txt
1201792,0001201792,APEI,0001201792-21-000003,10-K,2020,https://www.sec.gov/Archives/edgar/data/1201792/000120179221000003/0001201792-21-000003.txt
1760717,0001760717,SCPL,0001760717-21-000008,10-K,2020,https://www.sec.gov/Archives/edgar/data/1760717/000176071721000008/0001760717-21-000008.txt
1590584,0001590584,CVEO,0001590584-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1590584/000159058421000037/0001590584-21-000037.txt
873860,0000873860,OCN,0001628280-21-002577,10-K,2020,https://www.sec.gov/Archives/edgar/data/873860/000162828021002577/0001628280-21-002577.txt
1836100,0001836100,PUCK,0001493152-21-008852,10-K,2020,https://www.sec.gov/Archives/edgar/data/1836100/000149315221008852/0001493152-21-008852.txt
1730463,0001730463,AUTL,0001493152-21-008852,10-K,2020,https://www.sec.gov/Archives/edgar/data/1730463/000149315221008852/0001493152-21-008852.txt
1822523,0001822523,AFCG,0001493152-21-008852,10-K,2020,https://www.sec.gov/Archives/edgar/data/1822523/000149315221008852/0001493152-21-008852.txt
911971,0000911971,TK,0001493152-21-008852,10-K,2020,https://www.sec.gov/Archives/edgar/data/911971/000149315221008852/0001493152-21-008852.txt
1759774,0001759774,PSTL,0001213900-21-018605,10-K,2020,https://www.sec.gov/Archives/edgar/data/1759774/000121390021018605/0001213900-21-018605.txt
1757399,0001757399,TUFN,0001213900-21-018605,10-K,2020,https://www.sec.gov/Archives/edgar/data/1757399/000121390021018605/0001213900-21-018605.txt
1823707,0001823707,GSAQ,0001213900-21-018720,10-K,2020,https://www.sec.gov/Archives/edgar/data/1823707/000121390021018720/0001213900-21-018720.txt
1819790,0001819790,TARS,0001819790-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/1819790/000181979021000010/0001819790-21-000010.txt
1847241,0001847241,PEGR,0001819790-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/1847241/000181979021000010/0001819790-21-000010.txt
1368514,0001368514,ADMA,0001193805-21-000411,10-K,2020,https://www.sec.gov/Archives/edgar/data/1368514/000119380521000411/0001193805-21-000411.txt
1854275,0001854275,IOAC,0001193805-21-000411,10-K,2020,https://www.sec.gov/Archives/edgar/data/1854275/000119380521000411/0001193805-21-000411.txt
1856725,0001856725,RANI,0001193805-21-000411,10-K,2020,https://www.sec.gov/Archives/edgar/data/1856725/000119380521000411/0001193805-21-000411.txt
1839530,0001839530,CFFE,0001193805-21-000411,10-K,2020,https://www.sec.gov/Archives/edgar/data/1839530/000119380521000411/0001193805-21-000411.txt
1853021,0001853021,MTAL,0001193805-21-000411,10-K,2020,https://www.sec.gov/Archives/edgar/data/1853021/000119380521000411/0001193805-21-000411.txt
1128173,0001128173,IRCP,0001193805-21-000411,10-K,2020,https://www.sec.gov/Archives/edgar/data/1128173/000119380521000411/0001193805-21-000411.txt
842717,0000842717,BRBS,0001564590-21-016162,10-K,2020,https://www.sec.gov/Archives/edgar/data/842717/000156459021016162/0001564590-21-016162.txt
